"age"	"kids06"	"kids714"	"kids1520"	"hh_inc"	"organic_tastes_better"	"organic_buyer"	"pay_more_organic"	"organic_salience"	"capital"	"urban"	"rural"	"edu_long"	"edu_medium"	"edu_short"	"female"	"org_vol_share"
"953"	72	0	0	0	5	0	0	0	0	0	1	0	0	0	0	1	0.434953491418839
"954"	80	0	0	0	7	0	0	0	0	0	0	1	0	1	0	0	0.0510817307692308
"955"	64	0	0	0	12	0	0	0	1	0	0	1	1	0	0	0	0.047853624208304
"956"	56	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	0.00290909090909091
"957"	59	0	0	0	4	0	0	0	0	1	0	0	0	1	0	0	0
"958"	73	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	0.140337986774431
"959"	44	0	2	0	12	0	0	0	0	1	0	0	0	1	0	0	0.121138703815869
"960"	50	0	0	0	5	0	0	0	0	0	0	1	0	1	0	1	0.0801603206412826
"961"	67	0	0	0	10	1	1	1	1	0	1	0	0	1	0	1	2.37406015037594
"962"	65	0	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0.018005540166205
"963"	73	0	0	0	3	1	1	1	1	0	1	0	1	0	0	1	0.0350483667461096
"964"	61	0	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0.0259365994236311
"965"	39	0	0	0	3	1	1	1	1	1	0	0	1	0	0	1	22.9875
"966"	58	0	0	1	12	1	1	1	1	0	1	0	0	1	0	1	0.490196078431373
"967"	75	0	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0.0227725590663251
"968"	40	1	1	0	12	1	1	1	1	0	1	0	1	0	0	1	1.50809061488673
"969"	73	0	0	0	7	1	1	1	1	0	0	1	1	0	0	1	0.0703275460374936
"970"	36	0	0	0	9	1	1	1	0	1	0	0	0	0	0	0	2.09009009009009
"971"	70	0	0	0	9	0	0	0	0	0	1	0	0	1	0	1	0.123027596857584
"972"	70	0	0	0	7	1	1	1	1	0	0	1	1	0	0	1	9.47368421052632
"973"	53	0	0	0	10	1	1	1	0	1	0	0	1	0	0	1	0.853464641670622
"974"	66	0	0	0	5	1	0	0	0	0	1	0	0	0	1	0	0.0724409448818898
"975"	28	0	0	0	2	0	0	0	1	0	1	0	0	0	1	1	0
"976"	53	0	0	0	7	0	0	0	0	0	1	0	0	1	0	1	0
"977"	73	0	0	0	3	1	1	1	0	0	0	1	0	0	0	0	0.107505070993915
"978"	74	0	0	0	9	0	0	0	0	0	1	0	0	1	0	1	0.186148072330263
"979"	59	0	0	0	8	0	0	0	0	1	0	0	0	1	0	1	0.0632829092800486
"980"	74	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	0.00907441016333938
"981"	62	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0
"982"	54	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.9236700077101
"983"	47	0	0	0	7	0	0	0	1	1	0	0	0	1	0	1	0.30126582278481
"984"	39	0	0	0	8	1	1	1	1	0	1	0	1	0	0	0	2.26172644856129
"985"	73	0	0	0	4	0	0	1	1	0	1	0	0	0	1	0	0.0698283943295518
"986"	67	0	0	0	7	0	0	0	0	1	0	0	1	0	0	1	0.341974627688913
"987"	63	0	0	0	6	0	0	0	0	0	1	0	1	0	0	1	0.254631454473788
"988"	42	0	0	0	12	1	1	1	1	1	0	0	1	0	0	0	3.24675324675325
"989"	69	0	0	0	7	0	0	0	0	0	0	1	1	0	0	1	0.0057202783868815
"990"	44	0	2	0	10	0	1	1	0	1	0	0	0	0	0	1	0.919047619047619
"991"	54	0	0	0	12	0	0	0	0	1	0	0	0	0	0	1	0.0416261967531567
"992"	57	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0
"993"	55	0	0	0	12	0	0	0	0	0	1	0	1	0	0	0	0.491803278688525
"994"	65	0	0	0	8	1	0	0	1	0	1	0	1	0	0	1	0.0869565217391304
"995"	65	0	0	0	11	0	0	0	0	0	1	0	1	0	0	0	0
"996"	74	0	0	0	12	1	1	1	1	0	0	1	1	0	0	0	0.294200396444785
"997"	41	0	0	0	3	0	1	1	1	1	0	0	1	0	0	0	0
"998"	31	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
"999"	37	0	0	0	12	0	0	0	0	0	1	0	0	0	1	0	0.312730627306273
"1000"	63	0	0	0	7	0	0	1	0	1	0	0	0	1	0	1	0.291833030852995
"1001"	56	0	0	0	6	0	0	0	0	0	0	1	0	1	0	1	0.185751748251748
"1002"	72	0	0	0	8	1	1	1	1	0	1	0	1	0	0	0	0.236320815589108
"1003"	58	0	0	0	4	0	0	0	1	0	1	0	0	1	0	0	0.0662442396313364
"1004"	64	0	0	0	12	0	0	0	1	0	1	0	0	1	0	1	0.0302711362387415
"1005"	64	0	0	0	12	0	1	1	1	0	1	0	1	0	0	1	0.560846560846561
"1006"	57	0	0	0	7	0	0	0	0	0	0	1	0	1	0	0	0.155332383500712
"1007"	66	0	0	0	7	1	0	1	0	0	1	0	0	1	0	1	0.0601829561868079
"1008"	69	0	0	0	11	1	1	1	1	1	0	0	0	1	0	0	0.427289181102944
"1009"	60	0	0	0	12	0	0	1	1	0	1	0	0	1	0	1	0.0625328428796637
"1010"	54	0	0	1	10	0	1	1	0	0	1	0	1	0	0	1	0.789533047597564
"1011"	65	0	0	0	7	1	1	1	0	0	0	1	1	0	0	1	0.265712012728719
"1012"	70	0	0	0	7	0	0	0	0	0	0	1	0	0	1	0	0.0189214758751183
"1013"	58	0	0	0	11	0	0	0	0	0	1	0	0	1	0	1	0.0524103292023803
"1014"	74	0	0	0	9	0	0	0	1	0	1	0	0	1	0	1	0
"1015"	53	0	0	0	2	1	1	1	1	1	0	0	0	0	1	1	1.4797783933518
"1016"	45	0	0	0	6	0	0	0	0	1	0	0	0	0	0	1	1.11248761149653
"1017"	72	0	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0.141456582633053
"1018"	58	0	1	1	7	0	0	0	0	0	1	0	1	0	0	0	0.235294117647059
"1019"	59	0	0	1	2	1	0	0	1	0	1	0	0	0	1	1	0.0553221288515406
"1020"	44	0	0	2	11	1	0	0	1	0	1	0	0	1	0	1	0.0335795836131632
"1021"	66	0	0	0	9	1	1	1	1	1	0	0	0	1	0	1	0.705745599468615
"1022"	81	0	0	0	11	0	0	1	1	0	1	0	1	0	0	1	0.0999962687959405
"1023"	74	0	0	0	9	0	0	0	0	0	1	0	0	1	0	1	0.342837064551752
"1024"	55	0	0	0	9	0	0	0	0	0	1	0	1	0	0	1	0.128847530422334
"1025"	67	0	0	0	7	0	1	1	0	0	0	1	0	1	0	1	0.480151342261726
"1026"	63	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0
"1027"	56	0	0	2	10	0	0	0	0	0	0	1	1	0	0	1	0.136117844490024
"1028"	52	0	0	0	3	1	0	0	1	1	0	0	1	0	0	1	0.135799938505688
"1029"	40	2	1	0	9	0	0	0	0	0	0	1	0	1	0	1	0.00431965442764579
"1030"	70	0	0	0	3	0	1	0	0	0	1	0	1	0	0	1	0.186781609195402
"1031"	46	0	0	0	12	1	1	1	1	0	1	0	1	0	0	0	9.79381443298969
"1032"	73	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0
"1033"	70	0	0	0	6	0	0	0	0	0	1	0	0	0	1	0	0.111473272490222
"1034"	58	0	0	0	6	1	1	1	1	1	0	0	0	1	0	0	0.648387096774194
"1035"	69	0	0	0	6	0	0	0	0	0	0	1	1	0	0	1	0.0585635359116022
"1036"	54	0	0	0	12	0	0	0	0	1	0	0	1	0	0	0	0.363864491844417
"1037"	71	0	0	0	7	1	1	1	1	0	1	0	0	1	0	1	0.10717011856903
"1038"	71	0	0	0	9	0	0	0	0	0	1	0	1	0	0	0	0.0158263937699866
"1039"	73	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	0.230410842863194
"1040"	71	0	0	0	7	0	1	0	0	1	0	0	1	0	0	0	0
"1041"	86	0	0	0	4	0	0	0	0	0	1	0	0	0	1	1	0
"1042"	54	0	0	0	12	1	1	1	1	1	0	0	1	0	0	0	0.879294997329535
"1043"	71	0	0	0	4	0	0	0	0	1	0	0	1	0	0	1	0.27864511284139
"1044"	53	0	0	0	12	0	0	0	0	0	0	1	1	0	0	1	0.0477326968973747
"1045"	64	0	0	0	6	0	0	0	1	0	0	1	0	1	0	0	0.162271805273834
"1046"	53	0	0	1	5	0	0	0	0	0	1	0	0	1	0	1	0.147383935151069
"1047"	51	0	1	1	12	0	0	0	1	0	1	0	1	0	0	1	0.0829779209098558
"1048"	66	0	0	0	7	1	1	1	1	0	1	0	1	0	0	0	1.17
"1049"	48	0	2	0	12	0	0	1	1	0	1	0	1	0	0	0	0.172575599582899
"1050"	54	0	0	1	8	0	0	1	0	0	1	0	0	0	0	0	0.21492910015161
"1051"	54	0	0	0	9	0	0	0	0	1	0	0	0	0	1	1	0.0710810399878364
"1052"	46	0	0	0	8	0	0	0	0	1	0	0	0	0	1	0	0.230232558139535
"1053"	59	0	0	0	5	1	0	1	1	0	0	1	0	0	1	1	0.16460639705645
"1054"	45	0	0	0	7	1	0	1	1	1	0	0	0	1	0	0	0.887029288702929
"1055"	63	0	0	0	12	0	0	0	0	1	0	0	0	1	0	0	0.25635593220339
"1056"	37	1	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0.698217671596511
"1057"	48	0	0	0	9	1	1	1	1	1	0	0	0	1	0	0	0.078125
"1058"	60	0	0	1	6	1	1	1	1	0	1	0	0	0	1	1	20.712
"1059"	48	0	0	0	6	1	1	1	1	0	0	1	1	0	0	1	7.93691830403309
"1060"	45	0	0	1	12	0	1	1	1	0	0	1	0	1	0	0	0.00829737802854298
"1061"	78	0	0	0	4	0	0	1	1	0	0	1	0	0	1	0	0.0724973006324233
"1062"	34	0	0	0	12	0	0	0	1	1	0	0	1	0	0	1	0.279604738883281
"1063"	39	0	2	1	12	1	1	1	0	0	1	0	0	0	0	1	0.455315394794883
"1064"	38	0	0	0	9	0	1	0	1	0	0	1	0	1	0	1	0.159730033745782
"1065"	75	0	0	0	5	0	0	0	1	1	0	0	0	0	1	1	0.183409266070261
"1066"	45	0	0	0	12	0	0	0	0	1	0	0	0	1	0	0	0.197346600331675
"1067"	59	0	0	0	7	0	0	1	0	0	1	0	1	0	0	1	0.557097791798107
"1068"	72	0	0	0	6	1	1	1	1	0	1	0	1	0	0	1	11
"1069"	52	0	0	0	12	1	1	1	1	0	1	0	1	0	0	1	0.88599537037037
"1070"	71	0	0	0	12	0	0	0	1	0	1	0	1	0	0	0	0.381491783683546
"1071"	65	0	0	0	4	0	1	1	1	0	1	0	0	0	1	0	1.05610561056106
"1072"	73	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.0264610266878355
"1073"	63	0	0	0	6	0	0	0	0	0	1	0	0	0	1	0	0.29038271565597
"1074"	57	0	0	1	10	0	0	0	0	0	1	0	0	1	0	1	0.021953896816685
"1075"	56	0	0	0	10	0	0	1	0	0	1	0	0	0	1	1	0.408163265306122
"1076"	56	0	0	1	12	0	0	1	1	0	1	0	0	0	1	1	0.271051876242208
"1077"	34	0	0	0	11	0	0	0	0	0	1	0	0	0	0	1	0.300714285714286
"1078"	52	0	0	1	12	0	0	0	0	0	0	1	0	1	0	1	0.257999423464976
"1079"	55	0	0	0	11	0	0	0	0	0	1	0	0	0	1	0	0.018087304694275
"1080"	64	0	0	0	12	1	1	1	1	1	0	0	0	1	0	0	0.794289897510981
"1081"	56	0	0	0	12	0	0	0	0	1	0	0	0	1	0	1	0.177730192719486
"1082"	61	0	1	1	7	0	0	0	0	0	1	0	1	0	0	0	0.0572183098591549
"1083"	53	0	0	0	12	1	0	1	0	1	0	0	0	1	0	0	0
"1084"	75	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0.0612472160356347
"1085"	66	0	0	0	12	0	1	1	0	1	0	0	1	0	0	0	0.0423780325246601
"1086"	59	0	0	0	11	0	0	0	0	1	0	0	0	1	0	1	0.311053984575835
"1087"	72	0	0	0	7	1	1	1	1	0	0	1	1	0	0	1	0.621832358674464
"1088"	73	0	0	0	6	0	1	1	0	0	1	0	1	0	0	1	0.414246575342466
"1089"	71	0	0	0	7	0	0	0	0	1	0	0	0	1	0	1	0.203816505848741
"1090"	60	0	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0.044490582826635
"1091"	71	0	0	0	5	0	0	0	1	0	0	1	0	1	0	0	0
"1092"	50	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0
"1093"	57	0	0	0	12	0	0	0	0	1	0	0	1	0	0	1	0.114591291061879
"1094"	71	0	0	0	4	1	0	0	1	1	0	0	0	1	0	1	0.287711124053582
"1095"	60	0	0	0	11	0	0	0	0	0	1	0	1	0	0	1	0.0347160994533592
"1096"	71	0	0	0	7	0	0	0	0	0	1	0	0	0	1	0	0.127091717856386
"1097"	72	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0.342131979695431
"1098"	35	1	0	0	7	1	1	1	1	0	1	0	0	1	0	1	0.588304093567251
"1099"	71	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0.167044851059721
"1100"	70	0	0	0	8	1	1	0	0	0	1	0	0	1	0	1	0.114833033116253
"1101"	48	0	0	0	12	0	0	0	0	1	0	0	0	1	0	1	0.38102359587903
"1102"	61	0	0	0	6	1	1	1	1	1	0	0	0	0	1	0	0.4375
"1103"	60	0	0	0	8	1	1	1	1	1	0	0	1	0	0	0	0
"1104"	57	0	0	1	12	0	1	1	1	1	0	0	1	0	0	0	1.67621419676214
"1105"	60	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0
"1106"	70	0	0	0	6	1	1	1	1	0	1	0	1	0	0	0	0.520038722168441
"1107"	52	0	0	0	8	1	0	1	1	0	1	0	0	1	0	0	4.17338217338217
"1108"	55	0	0	0	12	0	0	0	0	0	0	1	0	1	0	1	0.100952380952381
"1109"	50	0	0	0	11	0	1	0	0	1	0	0	0	1	0	1	0.301994301994302
"1110"	58	0	0	0	8	0	1	1	0	1	0	0	0	1	0	0	0.328622700762674
"1111"	76	0	0	0	7	0	0	0	0	1	0	0	1	0	0	1	0.0139484978540773
"1112"	71	0	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0.0568065008277519
"1113"	33	0	0	0	8	1	1	1	0	1	0	0	0	0	0	0	1.19935286715801
"1114"	52	0	0	0	4	1	0	1	0	0	0	1	0	0	1	0	4.94
"1115"	30	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1.45625
"1116"	59	0	0	0	8	1	1	1	1	1	0	0	1	0	0	1	0.953905496624879
"1117"	56	0	2	0	12	0	1	1	1	0	0	1	0	0	1	0	0.434852118305356
"1118"	72	0	0	0	5	1	1	1	1	1	0	0	1	0	0	1	0.133587786259542
"1119"	59	0	0	0	12	0	0	0	1	0	1	0	1	0	0	1	1.00394973070018
"1120"	65	0	0	0	12	0	0	0	0	1	0	0	0	0	1	0	0.331862312444837
"1121"	40	0	0	0	6	1	1	1	1	1	0	0	0	1	0	1	0.743436754176611
"1122"	58	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	0.671206225680934
"1123"	68	0	0	0	9	0	0	0	0	0	1	0	0	1	0	1	0.0195136595616932
"1124"	63	0	0	0	6	1	1	1	1	0	1	0	1	0	0	0	2.21301775147929
"1125"	60	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0.15985244389794
"1126"	39	0	0	0	7	0	0	0	0	1	0	0	0	0	1	0	0.288082292432035
"1127"	60	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0
"1128"	43	0	2	0	12	1	0	0	0	0	1	0	0	0	0	1	0.711980440097799
"1129"	38	0	0	0	6	0	0	0	0	1	0	0	0	1	0	1	0.312467451307156
"1130"	36	1	0	0	12	0	0	0	0	0	0	1	1	0	0	1	0
"1131"	31	0	0	0	7	0	0	0	0	0	0	1	1	0	0	1	0.0827953971372439
"1132"	35	0	0	0	9	0	1	0	0	0	1	0	0	0	0	1	0.151260504201681
"1133"	44	0	1	1	12	1	1	1	1	0	0	1	0	1	0	1	6.55495847581827
"1134"	42	0	0	0	2	1	1	1	1	1	0	0	0	1	0	1	0
"1135"	68	0	0	0	8	0	0	0	0	1	0	0	0	1	0	0	0.311203319502075
"1136"	70	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0.106045371708666
"1137"	52	0	0	2	9	1	1	1	1	0	0	1	0	1	0	1	0.295600593178448
"1138"	64	0	0	0	12	0	1	1	0	0	1	0	1	0	0	1	0.117446176688938
"1139"	61	0	0	0	7	1	1	1	1	0	1	0	0	1	0	1	0.374327405380757
"1140"	53	0	0	0	12	0	0	0	1	0	0	1	0	1	0	0	0.0197701149425287
"1141"	72	0	0	0	9	1	1	1	1	1	0	0	0	0	1	1	0.1931233643173
"1142"	68	0	0	0	7	1	1	1	1	0	1	0	0	1	0	0	0.16113074204947
"1143"	54	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0.0578661844484629
"1144"	42	0	2	0	12	0	0	1	0	0	1	0	1	0	0	1	0.0563674321503132
"1145"	60	0	0	0	8	1	1	1	1	0	1	0	0	1	0	0	0.461538461538462
"1146"	28	0	0	0	8	1	0	0	1	0	1	0	1	0	0	0	0.0210912425492893
"1147"	65	0	0	0	12	0	0	0	0	1	0	0	1	0	0	0	0
"1148"	49	0	0	0	12	1	1	1	0	1	0	0	0	0	0	1	5.72771618625277
"1149"	59	0	0	0	11	0	0	0	0	0	0	1	0	1	0	1	0.481107048110705
"1150"	80	0	0	0	3	1	0	0	1	0	1	0	0	0	1	0	0.226301450940457
"1151"	49	0	0	0	12	1	1	1	1	0	1	0	1	0	0	0	0.205798024848678
"1152"	56	0	0	1	12	1	0	0	1	0	1	0	0	1	0	1	0.0537995965030262
"1153"	73	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	0.0508626022407038
"1154"	48	0	0	0	7	1	0	1	0	0	1	0	0	1	0	1	0
"1155"	35	0	0	0	7	0	1	1	1	1	0	0	1	0	0	1	0.766666666666667
"1156"	39	0	0	0	5	0	0	0	0	0	1	0	1	0	0	1	0
"1157"	54	0	0	0	7	0	0	0	0	0	1	0	0	0	0	1	0
"1158"	53	0	0	0	4	1	1	1	1	1	0	0	0	1	0	1	1
"1159"	67	0	0	0	7	0	1	1	1	1	0	0	0	1	0	1	0.23134328358209
"1160"	67	0	0	0	9	0	1	1	1	0	0	1	1	0	0	1	0.634938632047394
"1161"	59	0	0	0	6	0	0	0	0	0	0	1	0	1	0	1	0.00770500825536599
"1162"	72	0	0	0	4	0	1	0	0	0	1	0	0	1	0	1	0.0994542146755609
"1163"	82	0	0	0	4	0	0	0	0	0	1	0	0	1	0	1	0.0936849410131853
"1164"	39	0	0	0	7	0	0	0	0	0	0	1	0	1	0	0	0.020442930153322
"1165"	55	0	0	0	4	0	0	0	0	0	0	1	1	0	0	1	0.0123228589032656
"1166"	63	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0.204341317365269
"1167"	67	0	0	0	3	0	1	0	0	0	1	0	0	1	0	0	0.0027190332326284
"1168"	73	0	0	0	6	0	0	1	1	0	1	0	0	1	0	0	0.194364647637675
"1169"	71	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0.00830140485312899
"1170"	67	0	0	0	12	0	1	1	1	0	1	0	1	0	0	1	2.45467372134039
"1171"	59	0	1	0	12	0	1	1	0	0	1	0	0	1	0	1	0.293218944646845
"1172"	71	0	0	0	9	0	1	1	0	0	1	0	0	0	1	1	0.217391304347826
"1173"	44	0	0	0	7	0	0	0	0	0	1	0	0	0	1	0	0
"1174"	66	0	0	0	4	1	1	1	1	0	0	1	0	0	1	1	3.04109589041096
"1175"	70	0	0	0	3	1	1	1	1	1	0	0	0	0	1	1	0.753246753246753
"1176"	42	0	0	0	7	1	1	0	1	1	0	0	1	0	0	1	2.86015460295151
"1177"	49	0	0	0	7	0	0	1	0	1	0	0	0	0	0	1	0.73094867807154
"1178"	59	0	0	0	12	0	1	0	1	1	0	0	1	0	0	1	1.03217158176944
"1179"	58	0	0	0	5	0	0	1	1	0	1	0	0	1	0	1	0
"1180"	60	0	0	0	12	0	0	0	0	1	0	0	1	0	0	1	0.0925131139723414
"1181"	55	0	0	0	2	0	0	1	1	0	1	0	0	1	0	0	0.0595238095238095
"1182"	70	0	0	0	12	1	1	1	0	0	1	0	1	0	0	1	0.164340762341179
"1183"	64	0	0	0	8	0	1	1	1	0	1	0	1	0	0	1	0.45144157814871
"1184"	52	0	0	1	12	0	0	0	0	0	1	0	1	0	0	1	0.0811528251801289
"1185"	62	0	0	0	9	0	0	0	0	0	1	0	0	1	0	0	0.0469074304690743
"1186"	79	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	0.02
"1187"	61	0	0	0	7	1	1	1	1	0	0	1	1	0	0	1	0.268280152976768
"1188"	56	0	0	0	7	0	0	0	0	0	1	0	0	1	0	1	0.0719656283566058
"1189"	71	0	0	0	3	0	0	0	0	0	1	0	0	1	0	1	0.30952380952381
"1190"	52	0	0	0	5	0	0	0	0	0	1	0	1	0	0	1	0.6
"1191"	53	0	0	0	8	0	0	0	0	1	0	0	1	0	0	1	0.481566820276498
"1192"	73	0	0	0	3	0	0	1	0	0	0	1	0	1	0	0	0
"1193"	72	0	0	0	12	1	1	1	1	0	1	0	1	0	0	0	2.11470472052143
"1194"	65	0	0	0	5	0	0	0	0	1	0	0	0	0	1	0	0
"1195"	61	0	0	0	12	0	1	1	1	0	1	0	0	1	0	1	0.194698729334609
"1196"	56	0	0	1	11	1	1	1	0	0	0	1	0	0	0	1	1.27272727272727
"1197"	61	0	0	0	12	1	1	1	0	1	0	0	0	1	0	1	0.682250095020905
"1198"	32	0	0	0	12	1	0	1	1	0	1	0	1	0	0	1	0
"1199"	43	0	0	0	5	1	1	1	0	0	1	0	1	0	0	1	0.134105782641347
"1200"	69	0	0	0	12	0	0	0	0	0	0	1	0	0	1	0	0.175855378354077
"1201"	58	0	0	1	12	1	1	1	1	1	0	0	1	0	0	1	0.622605363984674
"1202"	66	0	0	0	12	0	0	0	0	0	0	1	0	1	0	1	0.0501021128776745
"1203"	61	0	0	0	11	0	0	0	0	1	0	0	0	0	1	1	0.0247359272630031
"1204"	54	0	0	0	10	0	0	1	0	1	0	0	0	1	0	1	0.157493649449619
"1205"	53	0	0	0	6	1	1	1	1	1	0	0	0	1	0	1	0.480992455020313
"1206"	66	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0.0503637381085618
"1207"	69	0	0	0	6	0	1	1	1	0	0	1	1	0	0	0	5.27306967984934
"1208"	60	0	0	0	9	0	0	0	1	0	0	1	1	0	0	1	0.129213483146067
"1209"	69	0	0	0	6	0	0	0	1	0	1	0	0	0	1	0	0.0832466181061394
"1210"	45	0	3	0	12	0	0	0	0	0	0	1	1	0	0	1	0.00269299820466786
"1211"	53	0	0	0	8	0	0	0	0	0	1	0	1	0	0	1	0.0463425067731356
"1212"	52	0	0	0	7	0	0	1	0	0	1	0	0	1	0	1	0.0716332378223496
"1213"	70	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0.134210173131123
"1214"	60	0	0	0	7	0	0	0	0	0	1	0	0	1	0	1	0.00974512743628186
"1215"	62	0	0	0	7	1	1	1	1	1	0	0	1	0	0	1	1.22237380627558
"1216"	60	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0.0828524641297567
"1217"	58	0	0	0	12	1	1	1	1	0	1	0	0	1	0	1	0.0808695652173913
"1218"	45	0	2	0	11	0	0	0	0	0	1	0	1	0	0	1	0
"1219"	49	0	0	0	11	0	0	0	0	0	1	0	0	1	0	0	0.130272952853598
"1220"	72	0	0	0	6	1	1	0	0	0	0	1	0	0	0	1	0.327905420477359
"1221"	45	0	1	1	7	0	1	1	1	0	1	0	0	1	0	0	0.0812182741116751
"1222"	70	0	0	0	7	1	1	1	0	0	1	0	0	0	0	1	0.415778251599147
"1223"	55	0	0	0	12	0	0	0	0	0	0	1	0	1	0	1	0.574358974358974
"1224"	33	0	0	0	3	0	0	1	0	1	0	0	1	0	0	1	0.316831683168317
"1225"	58	0	0	0	10	0	0	0	0	0	1	0	1	0	0	1	0.236692506459948
"1226"	48	0	0	0	12	0	0	0	0	0	1	0	0	0	0	1	0.24843762055397
"1227"	49	0	2	0	12	1	1	1	1	0	1	0	1	0	0	1	0.359325605900948
"1228"	64	0	0	0	12	0	0	0	1	0	0	1	0	0	1	1	0.239541160593792
"1229"	45	0	0	0	9	1	1	1	1	1	0	0	1	0	0	1	6.48571428571429
"1230"	70	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0.016552496880491
"1231"	66	0	0	0	4	0	0	1	1	0	1	0	0	1	0	0	0.161295770841778
"1232"	60	0	0	0	6	0	0	0	0	1	0	0	0	0	1	1	0.00870511425462459
"1233"	53	0	0	0	7	0	0	0	0	0	0	1	1	0	0	1	0.0678851174934726
"1234"	58	0	0	0	7	0	1	1	1	0	0	1	0	1	0	1	0.175622080774911
"1235"	50	0	0	0	7	1	1	1	1	0	1	0	0	1	0	1	1.13964732650739
"1236"	61	0	0	0	10	0	0	0	0	0	1	0	0	1	0	0	0.134588835236843
"1237"	62	0	0	0	5	0	0	0	0	0	0	1	0	1	0	1	0.682137176008234
"1238"	54	0	0	0	7	0	0	0	0	0	1	0	0	1	0	0	0.159971560611447
"1239"	69	0	0	0	8	0	0	0	0	1	0	0	0	1	0	0	0.174295094631132
"1240"	62	0	0	0	9	0	0	0	0	0	1	0	0	0	0	1	0.227755845733374
"1241"	58	0	0	0	12	0	0	0	0	1	0	0	1	0	0	1	0.152468152866242
"1242"	61	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0.200642627632988
"1243"	64	0	0	0	10	0	0	0	1	0	0	1	0	1	0	1	0.0172215843857635
"1244"	55	0	0	0	7	1	1	1	1	0	0	1	0	1	0	1	0.306666666666667
"1245"	25	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	4.11764705882353
"1246"	65	0	0	0	5	1	1	0	1	0	1	0	0	0	1	1	0.237437185929648
"1247"	57	0	0	0	12	0	0	0	0	0	0	1	1	0	0	1	0.0738461538461539
"1248"	57	0	0	0	12	0	0	0	0	0	1	0	0	1	0	1	1.02941176470588
"1249"	49	0	0	2	12	0	0	0	0	0	0	1	1	0	0	1	0.292490118577075
"1250"	65	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0.211430459200529
"1251"	39	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0.251781472684086
"1252"	72	0	0	0	5	0	0	0	0	0	1	0	1	0	0	1	0.22752808988764
"1253"	49	0	1	1	7	1	1	1	1	0	1	0	0	0	1	1	32.5046728971963
"1254"	56	0	0	1	12	0	0	0	0	0	1	0	0	0	0	1	0.118201595358956
"1255"	71	0	0	0	7	1	1	1	1	0	1	0	0	0	1	1	0.0213346987540536
"1256"	54	0	0	0	10	0	0	0	0	0	1	0	0	0	0	1	0.0669856459330144
"1257"	44	0	0	0	12	0	0	0	0	0	1	0	1	0	0	0	0
"1258"	56	0	0	1	12	0	1	1	1	0	1	0	0	1	0	1	0.272886297376093
"1259"	64	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	0.103598374927452
"1260"	57	0	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0.144965053067564
"1261"	39	0	3	0	3	0	0	0	0	0	1	0	0	0	0	1	0.239234449760766
"1262"	68	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0.400473933649289
"1263"	72	0	0	0	3	0	0	0	0	0	0	1	0	0	1	1	0.090804817434525
"1264"	66	0	0	0	7	0	0	0	1	1	0	0	0	1	0	0	0.0467784642541924
"1265"	77	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0.0514469453376206
